2023-03-28 22:06:20,795 INFO  Logger.cs: 70 - 
2023-03-28 22:54:20,873 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\mehme\Desktop\no_steering_urdf
2023-03-28 22:54:20,874 INFO  ExportHelper.cs: 147 - Beginning the export process
2023-03-28 22:54:20,875 INFO  ExportHelper.cs: 153 - Creating package directories with name no_steering_urdf and save path C:\Users\mehme\Desktop
2023-03-28 22:54:21,893 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\mehme\Desktop\no_steering_urdf\CMakeLists.txt
2023-03-28 22:54:21,894 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\mehme\Desktop\no_steering_urdf\config\joint_names_no_steering_urdf.yaml
2023-03-28 22:54:21,896 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\mehme\Desktop\no_steering_urdf\package.xml
2023-03-28 22:54:21,896 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\mehme\Desktop\no_steering_urdf\package.xml
2023-03-28 22:54:21,897 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\mehme\Desktop\no_steering_urdf\launch\
2023-03-28 22:54:21,899 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\mehme\Desktop\no_steering_urdf\launch\
2023-03-28 22:54:21,900 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2023-03-28 22:54:21,901 INFO  ExportHelper.cs: 450 - Saving users preferences
2023-03-28 22:54:21,903 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2023-03-28 22:54:21,903 INFO  ExportHelper.cs: 464 - Setting STL preferences
2023-03-28 22:54:21,904 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2023-03-28 22:54:21,905 INFO  ExportHelper.cs: 197 - Hiding all components
2023-03-28 22:54:22,057 INFO  ExportHelper.cs: 204 - Beginning individual files export
2023-03-28 22:54:22,059 INFO  ExportHelper.cs: 270 - Exporting link: body
2023-03-28 22:54:22,059 INFO  ExportHelper.cs: 272 - Link body has 2 children
2023-03-28 22:54:22,061 INFO  ExportHelper.cs: 270 - Exporting link: Left_Leg
2023-03-28 22:54:22,061 INFO  ExportHelper.cs: 272 - Link Left_Leg has 2 children
2023-03-28 22:54:22,062 INFO  ExportHelper.cs: 270 - Exporting link: Wheel1
2023-03-28 22:54:22,063 INFO  ExportHelper.cs: 272 - Link Wheel1 has 0 children
2023-03-28 22:54:22,063 INFO  ExportHelper.cs: 317 - Wheel1: Exporting STL with coordinate frame Origin_Wheel11
2023-03-28 22:54:22,064 INFO  ExportHelper.cs: 322 - Wheel1: Reference geometry name 
2023-03-28 22:54:22,825 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\mehme\Desktop\no_steering_urdf\meshes\Wheel1.STL
2023-03-28 22:54:26,299 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-03-28 22:54:26,300 INFO  ExportHelper.cs: 270 - Exporting link: Wheel2
2023-03-28 22:54:26,301 INFO  ExportHelper.cs: 272 - Link Wheel2 has 0 children
2023-03-28 22:54:26,301 INFO  ExportHelper.cs: 317 - Wheel2: Exporting STL with coordinate frame Origin_Wheel22
2023-03-28 22:54:26,301 INFO  ExportHelper.cs: 322 - Wheel2: Reference geometry name 
2023-03-28 22:54:26,313 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\mehme\Desktop\no_steering_urdf\meshes\Wheel2.STL
2023-03-28 22:54:28,587 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-03-28 22:54:28,589 INFO  ExportHelper.cs: 317 - Left_Leg: Exporting STL with coordinate frame Origin_Left_Legg
2023-03-28 22:54:28,590 INFO  ExportHelper.cs: 322 - Left_Leg: Reference geometry name 
2023-03-28 22:54:28,605 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\mehme\Desktop\no_steering_urdf\meshes\Left_Leg.STL
2023-03-28 22:54:28,720 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-03-28 22:54:28,721 INFO  ExportHelper.cs: 270 - Exporting link: Right_Leg
2023-03-28 22:54:28,721 INFO  ExportHelper.cs: 272 - Link Right_Leg has 2 children
2023-03-28 22:54:28,722 INFO  ExportHelper.cs: 270 - Exporting link: Wheel3
2023-03-28 22:54:28,722 INFO  ExportHelper.cs: 272 - Link Wheel3 has 0 children
2023-03-28 22:54:28,723 INFO  ExportHelper.cs: 317 - Wheel3: Exporting STL with coordinate frame Origin_Wheel33
2023-03-28 22:54:28,723 INFO  ExportHelper.cs: 322 - Wheel3: Reference geometry name 
2023-03-28 22:54:28,739 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\mehme\Desktop\no_steering_urdf\meshes\Wheel3.STL
2023-03-28 22:54:31,076 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-03-28 22:54:31,077 INFO  ExportHelper.cs: 270 - Exporting link: Wheel4
2023-03-28 22:54:31,078 INFO  ExportHelper.cs: 272 - Link Wheel4 has 0 children
2023-03-28 22:54:31,078 INFO  ExportHelper.cs: 317 - Wheel4: Exporting STL with coordinate frame Origin_Wheel44
2023-03-28 22:54:31,078 INFO  ExportHelper.cs: 322 - Wheel4: Reference geometry name 
2023-03-28 22:54:31,091 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\mehme\Desktop\no_steering_urdf\meshes\Wheel4.STL
2023-03-28 22:54:33,399 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-03-28 22:54:33,401 INFO  ExportHelper.cs: 317 - Right_Leg: Exporting STL with coordinate frame Origin_Right_Legg
2023-03-28 22:54:33,401 INFO  ExportHelper.cs: 322 - Right_Leg: Reference geometry name 
2023-03-28 22:54:33,414 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\mehme\Desktop\no_steering_urdf\meshes\Right_Leg.STL
2023-03-28 22:54:33,517 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-03-28 22:54:33,519 INFO  ExportHelper.cs: 317 - body: Exporting STL with coordinate frame Origin_global
2023-03-28 22:54:33,520 INFO  ExportHelper.cs: 322 - body: Reference geometry name 
2023-03-28 22:54:33,534 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\mehme\Desktop\no_steering_urdf\meshes\body.STL
2023-03-28 22:54:35,035 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-03-28 22:54:35,036 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2023-03-28 22:54:35,089 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2023-03-28 22:54:35,091 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2023-03-28 22:54:35,091 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\mehme\Desktop\no_steering_urdf\urdf\no_steering_urdf.urdf
2023-03-28 22:54:35,094 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\mehme\Desktop\no_steering_urdf\urdf\no_steering_urdf.csv
2023-03-28 22:54:35,095 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-03-28 22:54:35,096 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-03-28 22:54:35,096 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-03-28 22:54:35,097 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-03-28 22:54:35,098 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-03-28 22:54:35,102 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-03-28 22:54:35,103 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-03-28 22:54:35,103 INFO  ExportHelper.cs: 234 - Copying log file
2023-03-28 22:54:35,104 INFO  ExportHelper.cs: 439 - Copying C:\Users\mehme\sw2urdf_logs\sw2urdf.log to C:\Users\mehme\Desktop\no_steering_urdf\export.log
